show,season,number,name,air_date,watched
Marvel's Agents of S.H.I.E.L.D.,4,4,Ghost Rider - Let Me Stand Next to Your Fire,10/18/2016,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,5,Ghost Rider - Lockup,10/25/2016,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,6,Ghost Rider - The Good Samaritan,11/1/2016,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,7,Ghost Rider - Deals with Our Devils,11/29/2016,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,8,Ghost Rider - The Laws of Inferno Dynamics,12/6/2016,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,9,LMD - Broken Promises,1/10/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,10,LMD - The Patriot,1/17/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,11,LMD - Wake Up,1/24/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,12,LMD - Hot Potato Soup,1/31/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,13,LMD - BOOM,2/7/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,14,LMD - The Man Behind the Shield,2/14/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,15,LMD - Self Control,2/21/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,16,Agents of Hydra - What If…,4/4/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,17,Agents of Hydra - Identity and Change,4/11/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,18,Agents of Hydra - No Regrets,4/18/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,19,Agents of Hydra - All the Madame's Men,4/25/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,20,Agents of Hydra - Farewell Cruel World!,5/2/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,21,Agents of Hydra - The Return,5/9/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,4,22,Agents of Hydra - World's End,5/16/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,1,Orientation (1),12/1/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,2,Orientation (2),12/1/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,3,A Life Spent,12/8/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,4,A Life Earned,12/15/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,5,Rewind,12/22/2017,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,6,Fun & Games,1/5/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,7,Together or Not at All,1/12/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,8,The Last Day,1/19/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,9,Best Laid Plans,1/26/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,10,Past Life,2/2/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,11,All the Comforts of Home,3/2/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,12,The Real Deal,3/9/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,13,Principia,3/16/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,14,The Devil Complex,3/23/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,15,Rise and Shine,3/30/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,16,Inside Voices,4/6/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,17,The Honeymoon,4/13/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,18,All Roads Lead…,4/20/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,19,Option Two,4/27/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,20,The One Who Will Save Us All,5/4/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,21,The Force of Gravity,5/11/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,5,22,The End,5/18/2018,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,1,Missing Pieces,5/10/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,2,Window of Opportunity,5/17/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,3,Fear and Loathing on the Planet of Kitson,5/24/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,4,Code Yellow,5/31/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,5,The Other Thing,6/14/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,6,Inescapable,6/21/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,7,Toldja,6/28/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,8,Collision Course (1),7/5/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,9,Collision Course (2),7/12/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,10,Leap,7/19/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,11,From the Ashes,7/26/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,12,The Sign,8/2/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,6,13,New Life,8/2/2019,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,1,The New Deal,5/27/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,2,Know Your Onions,6/3/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,3,Alien Commies from the Future!,6/10/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,4,Out of the Past,6/17/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,5,A Trout in the Milk,6/24/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,6,Adapt or Die,7/1/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,7,The Totally Excellent Adventures of Mack and The D,7/8/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,8,After Before,7/15/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,9,As I Have Always Been,7/22/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,10,Stolen,7/29/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,11,Brand New Day,8/5/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,12,The End Is at Hand,8/12/2020,TRUE
Marvel's Agents of S.H.I.E.L.D.,7,13,What We're Fighting For,8/12/2020,TRUE
Marvel's Daredevil,1,1,Into the Ring,4/10/2015,TRUE
Marvel's Daredevil,1,2,Cut Man,4/10/2015,TRUE
Marvel's Daredevil,1,3,Rabbit in a Snowstorm,4/10/2015,TRUE
Marvel's Daredevil,1,4,In the Blood,4/10/2015,TRUE
Marvel's Daredevil,1,5,World on Fire,4/10/2015,TRUE
Marvel's Daredevil,1,6,Condemned,4/10/2015,TRUE
Marvel's Daredevil,1,7,Stick,4/10/2015,TRUE
Marvel's Daredevil,1,8,Shadows in the Glass,4/10/2015,TRUE
Marvel's Daredevil,1,9,Speak of the Devil,4/10/2015,TRUE
Marvel's Daredevil,1,10,Nelson v. Murdock,4/10/2015,TRUE
Marvel's Daredevil,1,11,The Path of the Righteous,4/10/2015,TRUE
Marvel's Daredevil,1,12,The Ones We Leave Behind,4/10/2015,TRUE
Marvel's Daredevil,1,13,Daredevil,4/10/2015,TRUE
Marvel's Daredevil,2,1,Bang,3/18/2016,TRUE
Marvel's Daredevil,2,2,Dogs to a Gunfight,3/18/2016,TRUE
Marvel's Daredevil,2,3,New York's Finest,3/18/2016,TRUE
Marvel's Daredevil,2,4,Penny and Dime,3/18/2016,TRUE
Marvel's Daredevil,2,5,Kinbaku,3/18/2016,TRUE
Marvel's Daredevil,2,6,Regrets Only,3/18/2016,TRUE
Marvel's Daredevil,2,7,Semper Fidelis,3/18/2016,TRUE
Marvel's Daredevil,2,8,Guilty as Sin,3/18/2016,TRUE
Marvel's Daredevil,2,9,Seven Minutes in Heaven,3/18/2016,TRUE
Marvel's Daredevil,2,10,The Man in the Box,3/18/2016,TRUE
Marvel's Daredevil,2,11,0.38,3/18/2016,TRUE
Marvel's Daredevil,2,12,The Dark at the End of the Tunnel,3/18/2016,TRUE
Marvel's Daredevil,2,13,A Cold Day in Hell's Kitchen,3/18/2016,TRUE
Marvel's Daredevil,3,2,Please,10/19/2018,TRUE
Marvel's Daredevil,3,3,No Good Deed,10/19/2018,TRUE
Marvel's Daredevil,3,4,Blindsided,10/19/2018,TRUE
Marvel's Daredevil,3,5,The Perfect Game,10/19/2018,TRUE
Marvel's Daredevil,3,6,The Devil You Know,10/19/2018,TRUE
Marvel's Daredevil,3,7,Aftermath,10/19/2018,TRUE
Marvel's Daredevil,3,9,Revelations,10/19/2018,TRUE
Marvel's Daredevil,3,10,Karen,10/19/2018,TRUE
Marvel's Daredevil,3,11,Reunion,10/19/2018,TRUE
Marvel's Daredevil,3,12,One Last Shot,10/19/2018,TRUE
Marvel's Daredevil,3,13,A New Napkin,10/19/2018,TRUE
Marvel's Daredevil,3,1,Resurrection,10/19/2018,TRUE
Marvel's Daredevil,3,8,Upstairs/Downstairs,10/19/2018,TRUE
Marvel's Luke Cage,1,1,Moment of Truth,9/30/2016,TRUE
Marvel's Luke Cage,1,2,Code of the Streets,9/30/2016,TRUE
Marvel's Luke Cage,1,3,Who's Gonna Take the Weight?,9/30/2016,TRUE
Marvel's Luke Cage,1,4,Step in the Arena,9/30/2016,TRUE
Marvel's Luke Cage,1,5,Just to Get a Rep,9/30/2016,TRUE
Marvel's Luke Cage,1,6,Suckas Need Bodyguards,9/30/2016,TRUE
Marvel's Luke Cage,1,7,Manifest,9/30/2016,TRUE
Marvel's Luke Cage,1,8,Blowin' Up the Spot,9/30/2016,TRUE
Marvel's Luke Cage,1,9,DWYCK,9/30/2016,TRUE
Marvel's Luke Cage,1,10,Take It Personal,9/30/2016,TRUE
Marvel's Luke Cage,1,11,Now You're Mine,9/30/2016,TRUE
Marvel's Luke Cage,1,12,Soliloquy of Chaos,9/30/2016,TRUE
Marvel's Luke Cage,1,13,You Know My Steez,9/30/2016,TRUE
Marvel's Luke Cage,2,1,Soul Brother #1,6/22/2018,TRUE
Marvel's Luke Cage,2,2,Straighten It Out,6/22/2018,TRUE
Marvel's Luke Cage,2,3,Wig Out,6/22/2018,TRUE
Marvel's Luke Cage,2,4,I Get Physical,6/22/2018,TRUE
Marvel's Luke Cage,2,5,All Souled Out,6/22/2018,TRUE
Marvel's Luke Cage,2,6,The Basement,6/22/2018,TRUE
Marvel's Luke Cage,2,7,On and On,6/22/2018,TRUE
Marvel's Luke Cage,2,8,If It Ain't Rough It Ain't Right,6/22/2018,TRUE
Marvel's Luke Cage,2,9,For Pete's Sake,6/22/2018,TRUE
Marvel's Luke Cage,2,10,The Main Ingredient,6/22/2018,TRUE
Marvel's Luke Cage,2,11,The Creator,6/22/2018,TRUE
Marvel's Luke Cage,2,12,Can't Front On Me,6/22/2018,TRUE
Marvel's Luke Cage,2,13,They Reminisce Over You,6/22/2018,TRUE
Marvel's The Punisher,1,1,3AM,11/17/2017,TRUE
Marvel's The Punisher,1,2,Two Dead Men,11/17/2017,TRUE
Marvel's The Punisher,1,3,Kandahar,11/17/2017,TRUE
Marvel's The Punisher,1,4,Resupply,11/17/2017,TRUE
Marvel's The Punisher,1,5,Gunner,11/17/2017,TRUE
Marvel's The Punisher,1,6,The Judas Goat,11/17/2017,TRUE
Marvel's The Punisher,1,7,Crosshairs,11/17/2017,TRUE
Marvel's The Punisher,1,8,Cold Steel,11/17/2017,TRUE
Marvel's The Punisher,1,9,Front Toward Enemy,11/17/2017,TRUE
Marvel's The Punisher,1,10,Virtue of the Vicious,11/17/2017,TRUE
Marvel's The Punisher,1,11,Danger Close,11/17/2017,TRUE
Marvel's The Punisher,1,12,Home,11/17/2017,TRUE
Marvel's The Punisher,1,13,Memento Mori,11/17/2017,TRUE
Marvel's The Punisher,2,1,Roadhouse Blues,1/18/2019,TRUE
Marvel's The Punisher,2,2,Fight or Flight,1/18/2019,TRUE
Marvel's The Punisher,2,3,Trouble the Water,1/18/2019,TRUE
Marvel's The Punisher,2,4,Scar Tissue,1/18/2019,TRUE
Marvel's The Punisher,2,5,One-Eyed Jacks,1/18/2019,TRUE
Marvel's The Punisher,2,6,Nakazat,1/18/2019,TRUE
Marvel's The Punisher,2,7,One Bad Day,1/18/2019,TRUE
Marvel's The Punisher,2,8,My Brother's Keeper,1/18/2019,TRUE
Marvel's The Punisher,2,9,Flustercluck,1/18/2019,TRUE
Marvel's The Punisher,2,10,The Dark Hearts of Men,1/18/2019,TRUE
Marvel's The Punisher,2,11,The Abyss,1/18/2019,TRUE
Marvel's The Punisher,2,12,Collision Course,1/18/2019,TRUE
Marvel's The Punisher,2,13,The Whirlwind,1/18/2019,TRUE
Money Heist,1,1,Do as Planned,5/2/2017,TRUE
Money Heist,1,2,Lethal Negligence,5/9/2017,TRUE
Money Heist,1,3,Misfire,5/16/2017,TRUE
Money Heist,1,4,Trojan Horse,5/23/2017,TRUE
Money Heist,1,5,Groundhog Day,5/30/2017,TRUE
Money Heist,1,6,The Hot Cold War,6/6/2017,TRUE
Money Heist,1,7,Cool Instability,6/13/2017,TRUE
Money Heist,1,8,You Asked for It,6/20/2017,TRUE
Money Heist,1,9,Whoever Keeps Trying It Gets It,6/27/2017,TRUE
Money Heist,1,10,Masked No Longer,10/16/2017,TRUE
Money Heist,1,11,The Head of the Plan,10/23/2017,TRUE
Money Heist,1,12,A Matter of Efficiency,11/2/2017,TRUE
Money Heist,1,13,What Have We Done?,11/9/2017,TRUE
Money Heist,1,14,Against the Clock,11/16/2017,TRUE
Money Heist,1,15,Bye Beautiful,11/23/2017,TRUE
Money Heist,2,5,Boom Boom Ciao,7/19/2019,TRUE
Money Heist,2,1,We're Back,7/19/2019,TRUE
Money Heist,2,7,A Quick Vacation,7/19/2019,TRUE
Money Heist,2,8,Astray,7/19/2019,TRUE
Money Heist,2,2,Aikido,7/19/2019,TRUE
Money Heist,2,3,48 Meters Underground,7/19/2019,TRUE
Money Heist,2,4,It's Dolphin Time,7/19/2019,TRUE
Money Heist,2,6,Everything Seemed Insignificant,7/19/2019,TRUE
Money Heist,2,9,Game Over,4/3/2020,TRUE
Money Heist,2,10,Berlin's Wedding,4/3/2020,TRUE
Money Heist,2,11,Anatomy Lesson,4/3/2020,TRUE
Money Heist,2,12,Pasodoble,4/3/2020,TRUE
Money Heist,2,13,5 Minutes Earlier,4/3/2020,TRUE
Money Heist,2,14,TKO,4/3/2020,TRUE
Money Heist,2,15,Strike the Tent,4/3/2020,TRUE
Money Heist,2,16,The Paris Plan,4/3/2020,TRUE
Money Heist,3,1,The End of the Road,9/3/2021,TRUE
Money Heist,3,2,Do You Believe in Reincarnation?,9/3/2021,TRUE
Money Heist,3,3,Welcome to the Spectacle of Life,9/3/2021,TRUE
Money Heist,3,4,Your Place in Heaven,9/3/2021,TRUE
Money Heist,3,5,Live Many Lives,9/3/2021,TRUE
Money Heist,3,6,Escape Valve,12/3/2021,TRUE
Money Heist,3,7,Wishful Thinking,12/3/2021,TRUE
Money Heist,3,8,The Elegance Theory,12/3/2021,TRUE
Money Heist,3,9,Pillow Talk,12/3/2021,TRUE
Money Heist,3,10,A Family Tradition,12/3/2021,TRUE
Mr. Robot,1,1,eps1.0_hellofriend.mov,6/24/2015,TRUE
Mr. Robot,1,2,eps1.1_ones-and-zer0es.mpeg,7/1/2015,TRUE
Mr. Robot,1,3,eps1.2_d3bug.mkv,7/8/2015,TRUE
Mr. Robot,1,4,eps1.3_da3m0ns.mp4,7/15/2015,TRUE
Mr. Robot,1,5,eps1.4_3xpl0its.wmv,7/22/2015,TRUE
Mr. Robot,1,6,eps1.5_br4ve-trave1er.asf,7/29/2015,TRUE
Mr. Robot,1,7,eps1.6_v1ew-s0urce.flv,8/5/2015,TRUE
Mr. Robot,1,8,eps1.7_wh1ter0se.m4v,8/12/2015,TRUE
Mr. Robot,1,9,eps1.8_m1rr0r1ng.qt,8/19/2015,TRUE
Mr. Robot,1,10,eps1.9_zer0-day.avi,9/2/2015,TRUE
Mr. Robot,2,1,eps2.0_unm4sk-pt1.tc,7/13/2016,TRUE
Mr. Robot,2,2,eps2.0_unm4sk-pt2.tc,7/13/2016,TRUE
Mr. Robot,2,3,eps2.1_k3rnel-pan1c.ksd,7/20/2016,TRUE
Mr. Robot,2,4,eps2.2_init_1.asec,7/27/2016,TRUE
Mr. Robot,2,5,eps2.3_logic-b0mb.hc,8/3/2016,TRUE
Mr. Robot,2,6,eps2.4_m4ster-s1ave.aes,8/10/2016,TRUE
Mr. Robot,2,7,eps2.5_h4ndshake.sme,8/17/2016,TRUE
Mr. Robot,2,8,eps2.6_succ3ss0r.p12,8/24/2016,TRUE
Mr. Robot,2,9,eps2.7_init_5.fve,8/31/2016,TRUE
Mr. Robot,2,10,eps2.8_h1dden-pr0cess.axx,9/7/2016,TRUE
Mr. Robot,2,11,eps2.9_pyth0n-pt1.p7z,9/14/2016,TRUE
Mr. Robot,2,12,eps2.9_pyth0n-pt2.p7z,9/21/2016,TRUE
Mr. Robot,3,1,eps3.0_power-saver-mode.h,10/11/2017,TRUE
Mr. Robot,3,2,eps3.1_undo.gz,10/18/2017,TRUE
Mr. Robot,3,3,eps3.2_legacy.so,10/25/2017,TRUE
Mr. Robot,3,4,eps3.3_metadata.par2,11/1/2017,TRUE
Mr. Robot,3,5,eps3.4_runtime-error.r00,11/8/2017,TRUE
Mr. Robot,3,6,eps3.5_kill-process.inc,11/15/2017,TRUE
Mr. Robot,3,7,eps3.6_fredrick+tanya.chk,11/22/2017,TRUE
Mr. Robot,3,8,eps3.7_dont-delete-me.ko,11/29/2017,TRUE
Mr. Robot,3,9,eps3.8_stage3.torrent,12/6/2017,TRUE
Mr. Robot,3,10,shutdown -r,12/13/2017,TRUE
Mr. Robot,4,1,401 Unauthorized,10/6/2019,TRUE
Mr. Robot,4,2,402 Payment Required,10/13/2019,TRUE
Mr. Robot,4,3,403 Forbidden,10/20/2019,TRUE
Mr. Robot,4,4,404 Not Found,10/27/2019,TRUE
Mr. Robot,4,5,405 Method Not Allowed,11/3/2019,TRUE
Mr. Robot,4,6,406 Not Acceptable,11/10/2019,TRUE
Mr. Robot,4,7,407 Proxy Authentication Required,11/17/2019,TRUE
Mr. Robot,4,8,408 Request Timeout,11/24/2019,TRUE
Mr. Robot,4,9,409 Conflict,12/1/2019,TRUE
Mr. Robot,4,10,410 Gone,12/8/2019,TRUE
Mr. Robot,4,11,eXit,12/15/2019,TRUE
Mr. Robot,4,12,whoami,12/22/2019,TRUE
Mr. Robot,4,13,Hello Elliot,12/22/2019,TRUE
ONE PIECE (2023),1,1,ROMANCE DAWN,8/31/2023,TRUE
ONE PIECE (2023),1,2,THE MAN IN THE STRAW HAT,8/31/2023,TRUE
ONE PIECE (2023),1,3,TELL NO TALES,8/31/2023,TRUE
ONE PIECE (2023),1,4,THE PIRATES ARE COMING,8/31/2023,TRUE
ONE PIECE (2023),1,5,EAT AT BARATIE!,8/31/2023,TRUE
ONE PIECE (2023),1,6,THE CHEF AND THE CHORE BOY,8/31/2023,TRUE
ONE PIECE (2023),1,7,THE GIRL WITH THE SAWFISH TATTOO,8/31/2023,TRUE
ONE PIECE (2023),1,8,WORST IN THE EAST,8/31/2023,TRUE
One-Punch Man,1,1,The Strongest Man,10/4/2015,TRUE
One-Punch Man,1,2,The Lone Cyborg,10/11/2015,TRUE
One-Punch Man,1,3,The Obsessive Scientist,10/18/2015,TRUE
One-Punch Man,1,4,The Modern Ninja,10/26/2015,TRUE
One-Punch Man,1,5,The Ultimate Master,11/1/2015,TRUE
One-Punch Man,1,6,The Terrifying City,11/8/2015,TRUE
One-Punch Man,1,7,The Ultimate Disciple,11/15/2015,TRUE
One-Punch Man,1,8,The Deep Sea King,11/22/2015,TRUE
One-Punch Man,1,9,Unyielding Justice,11/29/2015,TRUE
One-Punch Man,1,10,Unparalleled Peril,12/6/2015,TRUE
One-Punch Man,1,11,The Dominator of the Universe,12/13/2015,TRUE
One-Punch Man,1,12,The Strongest Hero,12/20/2015,TRUE
One-Punch Man,2,1,Return of the Hero,4/10/2019,TRUE
One-Punch Man,2,2,Human Monster,4/17/2019,TRUE
One-Punch Man,2,3,The Hunt Begins,4/24/2019,TRUE
One-Punch Man,2,4,Metal Bat,5/1/2019,TRUE
One-Punch Man,2,5,Martial Arts Tournament,5/8/2019,TRUE
One-Punch Man,2,6,The Uprising of the Monsters,5/15/2019,TRUE
One-Punch Man,2,7,Class S Heroes,5/22/2019,TRUE
One-Punch Man,2,8,The Strong Ones Fight Back,5/29/2019,TRUE
One-Punch Man,2,9,The Ultimate Dilemma,6/12/2019,TRUE
One-Punch Man,2,10,The Encircling Net of Justice,6/19/2019,TRUE
One-Punch Man,2,11,Everyone's Dignity,6/26/2019,TRUE
One-Punch Man,2,12,Cleaning Up the Disciple's Mess,7/3/2019,TRUE
One-Punch Man,3,1,Strategy Meeting,10/12/2025,TRUE
One-Punch Man,3,2,Monster Traits,10/19/2025,TRUE
One-Punch Man,3,3,Organism Limits,10/26/2025,TRUE
One-Punch Man,3,4,TBA,11/2/2025,TRUE
One-Punch Man,3,5,TBA,11/9/2025,TRUE
One-Punch Man,3,6,TBA,11/16/2025,TRUE
One-Punch Man,3,7,TBA,11/23/2025,TRUE
One-Punch Man,3,8,TBA,11/30/2025,TRUE
One-Punch Man,3,9,TBA,12/7/2025,TRUE
One-Punch Man,3,10,TBA,12/14/2025,TRUE
One-Punch Man,3,11,TBA,12/21/2025,TRUE
One-Punch Man,3,12,TBA,12/28/2025,TRUE
Ozark,1,1,Sugarwood,7/21/2017,TRUE
Ozark,1,2,Blue Cat,7/21/2017,TRUE
Ozark,1,3,My Dripping Sleep,7/21/2017,TRUE
Ozark,1,4,Tonight We Improvise,7/21/2017,TRUE
Ozark,1,5,Ruling Days,7/21/2017,TRUE
Ozark,1,6,Book of Ruth,7/21/2017,TRUE
Ozark,1,7,Nest Box,7/21/2017,TRUE
Ozark,1,8,Kaleidoscope,7/21/2017,TRUE
Ozark,1,9,Coffee Black,7/21/2017,TRUE
Ozark,1,10,The Toll,7/21/2017,TRUE
Ozark,2,1,Reparations,8/31/2018,TRUE
Ozark,2,2,The Precious Blood of Jesus,8/31/2018,TRUE
Ozark,2,3,Once a Langmore...,8/31/2018,TRUE
Ozark,2,4,Stag,8/31/2018,TRUE
Ozark,2,5,Game Day,8/31/2018,TRUE
Ozark,2,6,Outer Darkness,8/31/2018,TRUE
Ozark,2,7,One Way Out,8/31/2018,TRUE
Ozark,2,8,The Big Sleep,8/31/2018,TRUE
Ozark,2,9,The Badger,8/31/2018,TRUE
Ozark,2,10,The Gold Coast,8/31/2018,TRUE
Ozark,3,1,Wartime,3/27/2020,TRUE
Ozark,3,2,Civil Union,3/27/2020,TRUE
Ozark,3,3,Kevin Cronin Was Here,3/27/2020,TRUE
Ozark,3,4,Boss Fight,3/27/2020,TRUE
Ozark,3,5,It Came from Michoacán,3/27/2020,TRUE
Ozark,3,6,Su Casa Es Mi Casa,3/27/2020,TRUE
Ozark,3,7,In Case of Emergency,3/27/2020,TRUE
Ozark,3,8,BFF,3/27/2020,TRUE
Ozark,3,9,Fire Pink,3/27/2020,TRUE
Ozark,3,10,All In,3/27/2020,TRUE
Ozark,4,1,The Beginning of the End,1/21/2022,TRUE
Ozark,4,2,Let the Great World Spin,1/21/2022,TRUE
Ozark,4,3,City on the Make,1/21/2022,TRUE
Ozark,4,4,Ace Deuce,1/21/2022,TRUE
Ozark,4,5,Ellie,1/21/2022,TRUE
Ozark,4,6,Sangre Sobre Todo,1/21/2022,TRUE
Ozark,4,7,Sanctified,1/21/2022,TRUE
Ozark,4,8,The Cousin of Death,4/29/2022,TRUE
Ozark,4,9,Pick a God and Pray,4/29/2022,TRUE
Ozark,4,10,You're the Boss,4/29/2022,TRUE
Ozark,4,11,Pound of Flesh and Still Kickin',4/29/2022,TRUE
Ozark,4,12,Trouble the Water,4/29/2022,TRUE
Ozark,4,13,Mud,4/29/2022,TRUE
Ozark,4,14,A Hard Way to Go,4/29/2022,TRUE
Paradise (2025),1,1,Wildcat Is Down,1/26/2025,TRUE
Paradise (2025),1,2,Sinatra,1/28/2025,TRUE
Paradise (2025),1,3,The Architect of Social Well-Being,1/28/2025,TRUE
Paradise (2025),1,4,Agent Billy Pace,2/4/2025,TRUE
Paradise (2025),1,5,In the Palaces of Crowned Kings,2/11/2025,TRUE
Paradise (2025),1,6,You Asked for Miracles,2/18/2025,TRUE
Paradise (2025),1,7,The Day,2/25/2025,TRUE
Paradise (2025),1,8,The Man Who Kept the Secrets,3/4/2025,TRUE
Paradise (2025),2,1,The Next Day,1/28/2026,TRUE
Parks and Recreation,1,1,Make My Pit a Park,4/9/2009,TRUE
Parks and Recreation,1,2,Canvassing,4/16/2009,TRUE
Parks and Recreation,1,3,The Reporter,4/23/2009,TRUE
Parks and Recreation,1,4,Boys' Club,4/30/2009,TRUE
Parks and Recreation,1,5,The Banquet,5/7/2009,TRUE
Parks and Recreation,1,6,Rock Show,5/14/2009,TRUE
Parks and Recreation,2,1,Pawnee Zoo,9/17/2009,TRUE
Parks and Recreation,2,2,The Stakeout,9/24/2009,TRUE
Parks and Recreation,2,3,Beauty Pageant,10/1/2009,TRUE
Parks and Recreation,2,4,Practice Date,10/8/2009,TRUE
Parks and Recreation,2,5,Sister City,10/15/2009,TRUE
Parks and Recreation,2,6,Kaboom,10/22/2009,TRUE
Parks and Recreation,2,7,Greg Pikitis,10/29/2009,TRUE
Parks and Recreation,2,8,Ron and Tammy,11/5/2009,TRUE
Parks and Recreation,2,9,The Camel,11/12/2009,TRUE
Parks and Recreation,2,10,Hunting Trip,11/19/2009,TRUE
Parks and Recreation,2,11,Tom's Divorce,12/3/2009,TRUE
Parks and Recreation,2,12,Christmas Scandal,12/10/2009,TRUE
Parks and Recreation,2,13,The Set Up,1/14/2010,TRUE
Parks and Recreation,2,14,Leslie's House,1/21/2010,TRUE
Parks and Recreation,2,15,Sweetums,2/4/2010,TRUE
Parks and Recreation,2,16,Galentine's Day,2/11/2010,TRUE
Parks and Recreation,2,17,Woman of the Year,3/4/2010,TRUE
Parks and Recreation,2,18,The Possum,3/11/2010,TRUE
Parks and Recreation,2,19,Park Safety,3/18/2010,TRUE
Parks and Recreation,2,20,Summer Catalog,3/25/2010,TRUE
Parks and Recreation,2,21,94 Meetings,4/29/2010,TRUE
Parks and Recreation,2,22,Telethon,5/6/2010,TRUE
Parks and Recreation,2,23,The Master Plan,5/13/2010,TRUE
Parks and Recreation,2,24,Freddy Spaghetti,5/20/2010,TRUE
Parks and Recreation,3,1,Go Big or Go Home,1/20/2011,TRUE
Parks and Recreation,3,2,Flu Season,1/27/2011,TRUE
Parks and Recreation,3,3,Time Capsule,2/3/2011,TRUE
Parks and Recreation,3,4,Ron and Tammy II,2/10/2011,TRUE
Parks and Recreation,3,5,Media Blitz,2/17/2011,TRUE
Parks and Recreation,3,6,Indianapolis,2/24/2011,TRUE
Parks and Recreation,3,7,Harvest Festival,3/17/2011,TRUE
Parks and Recreation,3,8,Camping,3/24/2011,TRUE
Parks and Recreation,3,9,Andy and April's Fancy Party,4/14/2011,TRUE
Parks and Recreation,3,10,Soulmates,4/21/2011,TRUE
Parks and Recreation,3,11,Jerry's Painting,4/28/2011,TRUE
Parks and Recreation,3,12,Eagleton,5/5/2011,TRUE
Parks and Recreation,3,13,The Fight,5/12/2011,TRUE
Parks and Recreation,3,14,Road Trip,5/12/2011,TRUE
Parks and Recreation,3,15,The Bubble,5/19/2011,TRUE
Parks and Recreation,3,16,Li'l Sebastian,5/19/2011,TRUE
Parks and Recreation,4,1,I'm Leslie Knope,9/22/2011,TRUE
